clase;forma-del-sombrero;superficie-del-sombrero;color-del-sombrero;lastimaduras;olor;union-laminas;separacion-laminas;tamano-laminas;color-laminas;forma-tallo;raiz-tallo;superficie-tallo-arriba-del-anillo;superficie-tallo-debajo-del-anillo;color-tallo-arriba-del-anillo;color-tallo-debajo-del-anillo;tipo-de-velo;color-del-velo;numero-de-anillos;tipo-de-anillos;color-impresion-de-esporas;poblacion;habitat
Comestible;Plana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Amarillo claro;Varia;Hojas
Comestible;Convexa;Escamosa;Marron;No;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Escamosa;Escamosa;Marron;Marron;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Bosques
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Lisa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Campana;Lisa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Abultada;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Marron;Agrupada;Hojas
Comestible;Convexa;Lisa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Comestible;Convexa;Lisa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Sedosa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Venenoso;Plana;Escamosa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Plana;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Plana;Escamosa;Gris;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Varia;Caminos
Venenoso;Abultada;Lisa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Convexa;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Abultada;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Convexa;Lisa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Convexa;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Comestible;Plana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Marron;Varia;Hojas
Venenoso;Convexa;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Lisa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Convexa;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Plana;Escamosa;Marron;No;Mofeta;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Clava;Sedosa;Escamosa;Canela;Canela;Parcial;Blanco;Ninguno;Ninguno;Blanco;Agrupada;Bosques
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Varia;Hojas
Comestible;Campana;Lisa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Campana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Varia;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Plana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Varia;Hojas
Comestible;Convexa;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Venenoso;Abultada;Lisa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Convexa;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Plana;Escamosa;Rosa;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Varia;Caminos
Venenoso;Abultada;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Abultada;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Amarillo;Agrupada;Hojas
Venenoso;Abultada;Lisa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Agrupada;Hojas
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Abultada;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Plana;Lisa;Marron;No;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Escamosa;Escamosa;Marron;Marron;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Caminos
Venenoso;Abultada;Lisa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Convexa;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Sedosa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Escamosa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Lisa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Campana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Agrupada;Hojas
Comestible;Abultada;Lisa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Campana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Agrupada;Hojas
Comestible;Plana;Escamosa;Gris;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Caminos
Venenoso;Abultada;Escamosa;Rojo;No;Mofeta;Unidas;Cercanas;Anchas;Blanco;Agrandado;Clava;Sedosa;Escamosa;Canela;Canela;Parcial;Blanco;Ninguno;Ninguno;Blanco;Agrupada;Bosques
Venenoso;Convexa;Escamosa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Escamosa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Amarillo;Varia;Hojas
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Agrupada;Hojas
Comestible;Convexa;Escamosa;Canela;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Varia;Caminos
Venenoso;Abultada;Lisa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Escamosa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Escamosa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Plana;Lisa;Canela;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Varia;Caminos
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Marron;Agrupada;Hojas
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Abultada;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Comestible;Plana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Agrupada;Hojas
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Agrupada;Hojas
Comestible;Abultada;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Venenoso;Abultada;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Sedosa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Abultada;Escamosa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Abultada;Escamosa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Escamosa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Amarillo;Varia;Hojas
Comestible;Convexa;Escamosa;Marron;Si;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Caminos
Comestible;Campana;Lisa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Rosa;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Venenoso;Plana;Escamosa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Lisa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Amarillo;Agrupada;Hojas
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Marron;Varia;Hojas
Comestible;Campana;Lisa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Lisa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Venenoso;Convexa;Escamosa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Campana;Fibrosa;Blanco;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Naranja;Varia;Hojas
Venenoso;Abultada;Escamosa;Rojo;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Rosa;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Varia;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Venenoso;Abultada;Escamosa;Canela;No;Mofeta;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Clava;Sedosa;Escamosa;Canela;Canela;Parcial;Blanco;Ninguno;Ninguno;Blanco;Agrupada;Bosques
Venenoso;Abultada;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Bosques
Comestible;Convexa;Lisa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Comestible;Plana;Lisa;Marron;No;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Escamosa;Escamosa;Marron;Marron;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Bosques
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Amarillo;Agrupada;Hojas
Comestible;Campana;Escamosa;Marron;No;Ninguno;Libres;Cercanas;Anchas;Blanco;Agrandado;Bulbosa;Escamosa;Escamosa;Marron;Marron;Parcial;Blanco;Dos;Colgante;Blanco;Solitaria;Caminos
Venenoso;Convexa;Lisa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Campana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Amarillo claro;Agrupada;Hojas
Venenoso;Plana;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Venenoso;Abultada;Escamosa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Lisa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Abultada;Lisa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Blanco;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Numerosa;Hierbas
Venenoso;Abultada;Escamosa;Marron;No;Fetido;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Comestible;Abultada;Fibrosa;Gris;No;Ninguno;Libres;Aglomeradas;Anchas;Gris;Agrandado;Desaparecida;Sedosa;Lisa;Blanco;Blanco;Parcial;Blanco;Dos;Colgante;Blanco;Dispersa;Hierbas
Comestible;Convexa;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Amarillo;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Naranja;Agrupada;Hojas
Venenoso;Abultada;Lisa;Rojo;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Sedosa;Blanco;Blanco;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Plana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Naranja;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Amarillo;Varia;Hojas
Venenoso;Abultada;Lisa;Marron;No;Pescado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Sedosa;Sedosa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Hojas
Venenoso;Abultada;Escamosa;Marron;No;Especiado;Libres;Cercanas;Estrechas;Amarillo claro;Enflaquecido;Desaparecida;Lisa;Lisa;Rosa;Rosa;Parcial;Blanco;Uno;Evanescente;Blanco;Varia;Caminos
Comestible;Abultada;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Marron;Uno;Colgante;Marron;Varia;Hojas
Comestible;Campana;Lisa;Marron;No;Ninguno;Unidas;Cercanas;Anchas;Marron;Agrandado;Desaparecida;Lisa;Lisa;Naranja;Naranja;Parcial;Naranja;Uno;Colgante;Marron;Agrupada;Hojas
